,ID,Condition,Sentence,Construction,Semantic_Role,Prompt_GPT,Prompt_BERT,Verb_to_retrieve,DObj_to_retrieve
278,56.0,AT - AT,"The father drank milk with the dish, and the newborn did the same thing with the glass. ",Do-x/ Do-so anaphora,Instrument,"The father drank milk with the dish, and the newborn did the same thing with the glass. What the newborn did with the glass is","The father drank milk with the dish, and the newborn did the same thing with the glass. What the newborn did with the glass is [MASK] milk.",drink,milk
279,56.0,T - SP violation,"The father drank milk with the cup, and the newborn did the same thing with the painting. ",Do-x/ Do-so anaphora,Instrument,"The father drank milk with the cup, and the newborn did the same thing with the painting. What the newborn did with the painting is","The father drank milk with the cup, and the newborn did the same thing with the painting. What the newborn did with the painting is [MASK] milk.",drink,milk
280,57.0,T - T,"The mechanic fixed the bike with a wrench, and so did the cyclist with a screwdriver.",Do-x/ Do-so anaphora,Instrument,"The mechanic fixed the bike with a wrench, and so did the cyclist with a screwdriver. What the cyclist did with a screwdriver is","The mechanic fixed the bike with a wrench, and so did the cyclist with a screwdriver. What the cyclist did with a screwdriver is [MASK] the bike.",fix,bike
281,57.0,T - AT,"The mechanic fixed the bike with a wrench, and so did the cyclist with a spoon.",Do-x/ Do-so anaphora,Instrument,"The mechanic fixed the bike with a wrench, and so did the cyclist with a spoon. What the cyclist did with a spoon is","The mechanic fixed the bike with a wrench, and so did the cyclist with a spoon. What the cyclist did with a spoon is [MASK] the bike.",fix,bike
282,57.0,AT - T,"The mechanic fixed the bike with a tape, and so did the cyclist with a screwdriver.",Do-x/ Do-so anaphora,Instrument,"The mechanic fixed the bike with a tape, and so did the cyclist with a screwdriver. What the cyclist did with a screwdriver is","The mechanic fixed the bike with a tape, and so did the cyclist with a screwdriver. What the cyclist did with a screwdriver is [MASK] the bike.",fix,bike
283,57.0,AT - AT,"The mechanic fixed the bike with a tape, and so did the cyclist with a spoon. ",Do-x/ Do-so anaphora,Instrument,"The mechanic fixed the bike with a tape, and so did the cyclist with a spoon. What the cyclist did with a spoon is","The mechanic fixed the bike with a tape, and so did the cyclist with a spoon. What the cyclist did with a spoon is [MASK] the bike.",fix,bike
284,57.0,T - SP violation,"The mechanic fixed the bike with a wrench, and so did the cyclist with the potato.",Do-x/ Do-so anaphora,Instrument,"The mechanic fixed the bike with a wrench, and so did the cyclist with the potato. What the cyclist did with the potato is","The mechanic fixed the bike with a wrench, and so did the cyclist with the potato. What the cyclist did with the potato is [MASK] the bike.",fix,bike
285,58.0,T - T,"The child played with toys, and the teenager did so with videogames too.",Do-x/ Do-so anaphora,Instrument,"The child played with toys, and the teenager did so with videogames too. What the teenager did with videogames was","The child played with toys, and the teenager did so with videogames too. What the teenager did with videogames was [MASK].",play,nan
286,58.0,T - AT,"The child played with toys, and the teenager did so with food too.",Do-x/ Do-so anaphora,Instrument,"The child played with toys, and the teenager did so with food too. What the teenager did with food was","The child played with toys, and the teenager did so with food too. What the teenager did with food was [MASK].",play,nan
287,58.0,AT - T,"The child played with money, and the teenager did so with videogames too.",Do-x/ Do-so anaphora,Instrument,"The child played with money, and the teenager did so with videogames too. What the teenager did with videogames was","The child played with money, and the teenager did so with videogames too. What the teenager did with videogames was [MASK].",play,nan
288,58.0,AT - AT,"The child played with money, and the teenager did so with food too.",Do-x/ Do-so anaphora,Instrument,"The child played with money, and the teenager did so with food too. What the teenager did with food was","The child played with money, and the teenager did so with food too. What the teenager did with food was [MASK].",play,nan
289,58.0,T - SP violation,"The child played with toys, and the teenager did so with the sun too.",Do-x/ Do-so anaphora,Instrument,"The child played with toys, and the teenager did so with the sun too. What the teenager did with the sun was","The child played with toys, and the teenager did so with the sun too. What the teenager did with the sun was [MASK].",play,nan
290,59.0,T - T,"The terrorist escaped with weapons, and so did civilians with supplies. ",Do-x/ Do-so anaphora,Instrument,"The terrorist escaped with weapons, and so did civilians with supplies. What civilians did with supplies was","The terrorist escaped with weapons, and so did civilians with supplies. What civilians did with supplies was [MASK].",escape,nan
291,59.0,T - AT,"The terrorist escaped with weapons, and so did civilians with the jewelry. ",Do-x/ Do-so anaphora,Instrument,"The terrorist escaped with weapons, and so did civilians with the jewelry. What civilians did with jewelry was","The terrorist escaped with weapons, and so did civilians with the jewelry. What civilians did with jewelry was [MASK].",escape,nan
292,59.0,AT - T,"The terrorist escaped with flowers, and so did civilians with supplies.",Do-x/ Do-so anaphora,Instrument,"The terrorist escaped with flowers, and so did civilians with supplies. What civilians did with supplies was","The terrorist escaped with flowers, and so did civilians with supplies. What civilians did with supplies was [MASK].",escape,nan
293,59.0,AT - AT,"The terrorist escaped with flowers, and so did civilians with the jewelry.",Do-x/ Do-so anaphora,Instrument,"The terrorist escaped with flowers, and so did civilians with the jewelry. What civilians did with jewelry was","The terrorist escaped with flowers, and so did civilians with the jewelry. What civilians did with jewelry was [MASK].",escape,nan
294,59.0,T - SP violation,"The terrorist escaped with weapons, and so did civilians with the sea.",Do-x/ Do-so anaphora,Instrument,"The terrorist escaped with weapons, and so did civilians with the sea. What civilians did with the sea was","The terrorist escaped with weapons, and so did civilians with the sea. What civilians did with the sea was [MASK].",escape,nan
